,Processor Time,LogBytesFlushedSec,DiskWrites,DiskReads,CPU-DTU-Value,CPU-True-DTU-Value,CPU-DTU-Name,IOP-DTU-Value,IOP-True-DTU-Value,IOP-DTU-Name,LogBytes-DTU-Value,LogBytes-True-DTU-Value,LogBytes-DTU-Name,TotalServiceTierName
10063,1,5,2,8,20,16.0,Standard - S1,5,3.125,Basic,5,9.536743e-05,Basic,20
10064,8,3,0,9,200,128.0,Standard - S4,5,2.8125,Basic,5,5.722046e-05,Basic,200
10065,1,5,2,6,20,16.0,Standard - S1,5,2.5,Basic,5,9.536743e-05,Basic,20
10066,6,0,1,1,100,96.0,Standard - S3,5,0.625,Basic,5,0.0,Basic,100
10067,7,9,8,4,200,112.0,Standard - S4,5,3.75,Basic,5,0.000171661377,Basic,200
10068,6,7,1,1,100,96.0,Standard - S3,5,0.625,Basic,5,0.0001335144,Basic,100
10069,3,0,3,6,50,48.0,Standard - S2,5,2.8125,Basic,5,0.0,Basic,50
10070,7,.,7,2,200,112.0,Standard - S4,5,2.8125,Basic,5,0.0,Basic,200
10071,1,2,5,6,20,16.0,Standard - S1,5,3.4375,Basic,5,3.81469727e-05,Basic,20
10072,4,4,7,9,100,64.0,Standard - S3,5,5.0,Basic,5,7.62939453e-05,Basic,100
10073,2,9,9,7,50,32.0,Standard - S2,5,5.0,Basic,5,0.000171661377,Basic,50
10074,.,1,6,3,5,0.0,Basic,5,2.8125,Basic,5,1.90734863e-05,Basic,5
10075,2,9,6,5,50,32.0,Standard - S2,5,3.4375,Basic,5,0.000171661377,Basic,50
10076,1,5,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,9.536743e-05,Basic,20
10077,7,3,3,3,200,112.0,Standard - S4,5,1.875,Basic,5,5.722046e-05,Basic,200
10078,7,8,9,0,200,112.0,Standard - S4,5,2.8125,Basic,5,0.000152587891,Basic,200
10079,.,9,5,.,5,0.0,Basic,5,1.5625,Basic,5,0.000171661377,Basic,5
10080,0,.,5,3,5,0.0,Basic,5,2.5,Basic,5,0.0,Basic,5
10081,4,.,0,7,100,64.0,Standard - S3,5,2.1875,Basic,5,0.0,Basic,100
10082,1,3,5,0,20,16.0,Standard - S1,5,1.5625,Basic,5,5.722046e-05,Basic,20
10083,1,5,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,9.536743e-05,Basic,20
10084,1,0,3,3,20,16.0,Standard - S1,5,1.875,Basic,5,0.0,Basic,20
10085,9,5,9,7,200,144.0,Standard - S4,5,5.0,Basic,5,9.536743e-05,Basic,200
10086,3,4,.,5,50,48.0,Standard - S2,5,1.5625,Basic,5,7.62939453e-05,Basic,50
10087,0,6,.,.,5,0.0,Basic,5,0.0,Basic,5,0.000114440918,Basic,5
10088,2,4,2,9,50,32.0,Standard - S2,5,3.4375,Basic,5,7.62939453e-05,Basic,50
10089,5,0,2,1,100,80.0,Standard - S3,5,0.9375,Basic,5,0.0,Basic,100
10090,7,9,6,7,200,112.0,Standard - S4,5,4.0625,Basic,5,0.000171661377,Basic,200
10091,3,3,9,6,50,48.0,Standard - S2,5,4.6875,Basic,5,5.722046e-05,Basic,50
10092,1,8,6,2,20,16.0,Standard - S1,5,2.5,Basic,5,0.000152587891,Basic,20
10093,0,4,6,1,5,0.0,Basic,5,2.1875,Basic,5,7.62939453e-05,Basic,5
10094,9,3,8,0,200,144.0,Standard - S4,5,2.5,Basic,5,5.722046e-05,Basic,200
10095,7,7,5,2,200,112.0,Standard - S4,5,2.1875,Basic,5,0.0001335144,Basic,200
10096,1,.,9,4,20,16.0,Standard - S1,5,4.0625,Basic,5,0.0,Basic,20
10097,3,.,6,5,50,48.0,Standard - S2,5,3.4375,Basic,5,0.0,Basic,50
10098,3,2,0,7,50,48.0,Standard - S2,5,2.1875,Basic,5,3.81469727e-05,Basic,50
10099,0,1,0,7,5,0.0,Basic,5,2.1875,Basic,5,1.90734863e-05,Basic,5
10100,.,6,1,0,5,0.0,Basic,5,0.3125,Basic,5,0.000114440918,Basic,5
10101,2,4,2,7,50,32.0,Standard - S2,5,2.8125,Basic,5,7.62939453e-05,Basic,50
10102,4,4,4,9,100,64.0,Standard - S3,5,4.0625,Basic,5,7.62939453e-05,Basic,100
10103,1,0,5,8,20,16.0,Standard - S1,5,4.0625,Basic,5,0.0,Basic,20
10104,4,0,3,1,100,64.0,Standard - S3,5,1.25,Basic,5,0.0,Basic,100
10105,0,.,7,6,5,0.0,Basic,5,4.0625,Basic,5,0.0,Basic,5
10106,7,8,3,9,200,112.0,Standard - S4,5,3.75,Basic,5,0.000152587891,Basic,200
10107,.,0,4,9,5,0.0,Basic,5,4.0625,Basic,5,0.0,Basic,5
10108,1,0,8,9,20,16.0,Standard - S1,10,0.130496472,Standard - S0,5,0.0,Basic,20
10109,6,8,8,5,100,96.0,Standard - S3,5,4.0625,Basic,5,0.000152587891,Basic,100
10110,0,1,9,4,5,0.0,Basic,5,4.0625,Basic,5,1.90734863e-05,Basic,5
10111,1,5,1,7,20,16.0,Standard - S1,5,2.5,Basic,5,9.536743e-05,Basic,20
10112,4,1,6,0,100,64.0,Standard - S3,5,1.875,Basic,5,1.90734863e-05,Basic,100
10113,0,8,.,.,5,0.0,Basic,5,0.0,Basic,5,0.000152587891,Basic,5
10114,2,3,2,9,50,32.0,Standard - S2,5,3.4375,Basic,5,5.722046e-05,Basic,50
10115,.,4,7,.,5,0.0,Basic,5,2.1875,Basic,5,7.62939453e-05,Basic,5
10116,3,6,1,8,50,48.0,Standard - S2,5,2.8125,Basic,5,0.000114440918,Basic,50
10117,2,5,3,7,50,32.0,Standard - S2,5,3.125,Basic,5,9.536743e-05,Basic,50
10118,9,5,1,6,200,144.0,Standard - S4,5,2.1875,Basic,5,9.536743e-05,Basic,200
10119,0,4,.,.,5,0.0,Basic,5,0.0,Basic,5,7.62939453e-05,Basic,5
10120,3,0,7,9,50,48.0,Standard - S2,5,5.0,Basic,5,0.0,Basic,50
10121,7,5,3,6,200,112.0,Standard - S4,5,2.8125,Basic,5,9.536743e-05,Basic,200
10122,2,9,5,4,50,32.0,Standard - S2,5,2.8125,Basic,5,0.000171661377,Basic,50
10123,4,7,0,2,100,64.0,Standard - S3,5,0.625,Basic,5,0.0001335144,Basic,100
10124,9,4,7,2,200,144.0,Standard - S4,5,2.8125,Basic,5,7.62939453e-05,Basic,200
10125,0,0,.,4,5,0.0,Basic,5,1.25,Basic,5,0.0,Basic,5
10126,1,3,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,5.722046e-05,Basic,20
10127,.,6,0,.,5,0.0,Basic,5,0.0,Basic,5,0.000114440918,Basic,5
10128,4,5,9,2,100,64.0,Standard - S3,5,3.4375,Basic,5,9.536743e-05,Basic,100
10129,3,9,8,5,50,48.0,Standard - S2,5,4.0625,Basic,5,0.000171661377,Basic,50
10130,7,2,6,5,200,112.0,Standard - S4,5,3.4375,Basic,5,3.81469727e-05,Basic,200
10131,7,6,1,0,200,112.0,Standard - S4,5,0.3125,Basic,5,0.000114440918,Basic,200
10132,9,9,5,1,200,144.0,Standard - S4,5,1.875,Basic,5,0.000171661377,Basic,200
10133,1,5,3,6,20,16.0,Standard - S1,5,2.8125,Basic,5,9.536743e-05,Basic,20
10134,5,.,0,9,100,80.0,Standard - S3,5,2.8125,Basic,5,0.0,Basic,100
10135,.,3,0,.,5,0.0,Basic,5,0.0,Basic,5,5.722046e-05,Basic,5
10136,8,8,8,5,200,128.0,Standard - S4,5,4.0625,Basic,5,0.000152587891,Basic,200
10137,.,7,1,.,5,0.0,Basic,5,0.3125,Basic,5,0.0001335144,Basic,5
10138,4,1,8,6,100,64.0,Standard - S3,5,4.375,Basic,5,1.90734863e-05,Basic,100
10139,4,0,9,3,100,64.0,Standard - S3,5,3.75,Basic,5,0.0,Basic,100
10140,6,5,.,0,100,96.0,Standard - S3,5,0.0,Basic,5,9.536743e-05,Basic,100
10141,5,1,3,4,100,80.0,Standard - S3,5,2.1875,Basic,5,1.90734863e-05,Basic,100
10142,6,.,8,6,100,96.0,Standard - S3,5,4.375,Basic,5,0.0,Basic,100
10143,7,9,4,0,200,112.0,Standard - S4,5,1.25,Basic,5,0.000171661377,Basic,200
10144,1,4,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,7.62939453e-05,Basic,20
10145,1,7,4,6,20,16.0,Standard - S1,5,3.125,Basic,5,0.0001335144,Basic,20
10146,1,4,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,7.62939453e-05,Basic,20
10147,9,0,.,8,200,144.0,Standard - S4,5,2.5,Basic,5,0.0,Basic,200
10148,6,2,5,7,100,96.0,Standard - S3,5,3.75,Basic,5,3.81469727e-05,Basic,100
10149,0,0,0,5,5,0.0,Basic,5,1.5625,Basic,5,0.0,Basic,5
10150,8,7,2,7,200,128.0,Standard - S4,5,2.8125,Basic,5,0.0001335144,Basic,200
10151,8,6,5,1,200,128.0,Standard - S4,5,1.875,Basic,5,0.000114440918,Basic,200
10152,9,8,0,2,200,144.0,Standard - S4,5,0.625,Basic,5,0.000152587891,Basic,200
10153,0,6,.,4,5,0.0,Basic,5,1.25,Basic,5,0.000114440918,Basic,5
10154,5,0,1,5,100,80.0,Standard - S3,5,1.875,Basic,5,0.0,Basic,100
10155,.,9,3,2,5,0.0,Basic,5,1.5625,Basic,5,0.000171661377,Basic,5
10156,1,4,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,7.62939453e-05,Basic,20
10157,6,8,4,9,100,96.0,Standard - S3,5,4.0625,Basic,5,0.000152587891,Basic,100
10158,5,8,7,1,100,80.0,Standard - S3,5,2.5,Basic,5,0.000152587891,Basic,100
10159,8,8,3,6,200,128.0,Standard - S4,5,2.8125,Basic,5,0.000152587891,Basic,200
10160,8,.,0,4,200,128.0,Standard - S4,5,1.25,Basic,5,0.0,Basic,200
10161,6,5,8,3,100,96.0,Standard - S3,5,3.4375,Basic,5,9.536743e-05,Basic,100
10162,6,3,4,4,100,96.0,Standard - S3,5,2.5,Basic,5,5.722046e-05,Basic,100
10163,7,3,.,.,200,112.0,Standard - S4,5,0.0,Basic,5,5.722046e-05,Basic,200
10164,3,.,6,1,50,48.0,Standard - S2,5,2.1875,Basic,5,0.0,Basic,50
10165,5,0,2,9,100,80.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
10166,3,7,7,1,50,48.0,Standard - S2,5,2.5,Basic,5,0.0001335144,Basic,50
10167,5,2,0,5,100,80.0,Standard - S3,5,1.5625,Basic,5,3.81469727e-05,Basic,100
10168,.,9,4,4,5,0.0,Basic,5,2.5,Basic,5,0.000171661377,Basic,5
10169,7,5,5,0,200,112.0,Standard - S4,5,1.5625,Basic,5,9.536743e-05,Basic,200
10170,.,1,2,7,5,0.0,Basic,5,2.8125,Basic,5,1.90734863e-05,Basic,5
10171,4,0,0,0,100,64.0,Standard - S3,5,0.0,Basic,5,0.0,Basic,100
10172,1,1,3,2,20,16.0,Standard - S1,5,1.5625,Basic,5,1.90734863e-05,Basic,20
10173,.,5,8,1,5,0.0,Basic,5,2.8125,Basic,5,9.536743e-05,Basic,5
10174,1,8,1,3,20,16.0,Standard - S1,5,1.25,Basic,5,0.000152587891,Basic,20
10175,5,3,1,0,100,80.0,Standard - S3,5,0.3125,Basic,5,5.722046e-05,Basic,100
10176,8,7,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,0.0001335144,Basic,200
10177,1,8,9,3,20,16.0,Standard - S1,5,3.75,Basic,5,0.000152587891,Basic,20
10178,0,9,9,6,5,0.0,Basic,5,4.6875,Basic,5,0.000171661377,Basic,5
10179,1,6,2,2,20,16.0,Standard - S1,5,1.25,Basic,5,0.000114440918,Basic,20
10180,9,.,1,4,200,144.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
10181,1,5,3,3,20,16.0,Standard - S1,5,1.875,Basic,5,9.536743e-05,Basic,20
10182,3,5,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,9.536743e-05,Basic,50
10183,9,0,3,6,200,144.0,Standard - S4,5,2.8125,Basic,5,0.0,Basic,200
10184,2,9,2,7,50,32.0,Standard - S2,5,2.8125,Basic,5,0.000171661377,Basic,50
10185,0,3,.,.,5,0.0,Basic,5,0.0,Basic,5,5.722046e-05,Basic,5
10186,7,2,0,1,200,112.0,Standard - S4,5,0.3125,Basic,5,3.81469727e-05,Basic,200
10187,2,3,1,8,50,32.0,Standard - S2,5,2.8125,Basic,5,5.722046e-05,Basic,50
10188,6,.,3,5,100,96.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
10189,7,0,6,0,200,112.0,Standard - S4,5,1.875,Basic,5,0.0,Basic,200
10190,0,4,8,9,5,0.0,Basic,10,0.130496472,Standard - S0,5,7.62939453e-05,Basic,10
10191,1,7,4,5,20,16.0,Standard - S1,5,2.8125,Basic,5,0.0001335144,Basic,20
10192,5,.,9,4,100,80.0,Standard - S3,5,4.0625,Basic,5,0.0,Basic,100
10193,7,0,7,0,200,112.0,Standard - S4,5,2.1875,Basic,5,0.0,Basic,200
10194,7,4,4,5,200,112.0,Standard - S4,5,2.8125,Basic,5,7.62939453e-05,Basic,200
10195,4,9,2,4,100,64.0,Standard - S3,5,1.875,Basic,5,0.000171661377,Basic,100
10196,5,1,6,1,100,80.0,Standard - S3,5,2.1875,Basic,5,1.90734863e-05,Basic,100
10197,.,6,3,9,5,0.0,Basic,5,3.75,Basic,5,0.000114440918,Basic,5
10198,4,1,5,9,100,64.0,Standard - S3,5,4.375,Basic,5,1.90734863e-05,Basic,100
10199,6,.,7,5,100,96.0,Standard - S3,5,3.75,Basic,5,0.0,Basic,100
10200,5,9,2,4,100,80.0,Standard - S3,5,1.875,Basic,5,0.000171661377,Basic,100
10201,0,4,6,0,5,0.0,Basic,5,1.875,Basic,5,7.62939453e-05,Basic,5
10202,2,1,0,8,50,32.0,Standard - S2,5,2.5,Basic,5,1.90734863e-05,Basic,50
10203,8,6,8,2,200,128.0,Standard - S4,5,3.125,Basic,5,0.000114440918,Basic,200
10204,9,5,9,1,200,144.0,Standard - S4,5,3.125,Basic,5,9.536743e-05,Basic,200
10205,.,9,7,7,5,0.0,Basic,5,4.375,Basic,5,0.000171661377,Basic,5
10206,6,5,2,6,100,96.0,Standard - S3,5,2.5,Basic,5,9.536743e-05,Basic,100
10207,1,6,3,9,20,16.0,Standard - S1,5,3.75,Basic,5,0.000114440918,Basic,20
10208,1,5,3,9,20,16.0,Standard - S1,5,3.75,Basic,5,9.536743e-05,Basic,20
10209,4,8,7,4,100,64.0,Standard - S3,5,3.4375,Basic,5,0.000152587891,Basic,100
10210,9,3,3,4,200,144.0,Standard - S4,5,2.1875,Basic,5,5.722046e-05,Basic,200
10211,4,7,.,.,100,64.0,Standard - S3,5,0.0,Basic,5,0.0001335144,Basic,100
10212,2,2,8,9,50,32.0,Standard - S2,10,0.130496472,Standard - S0,5,3.81469727e-05,Basic,50
10213,0,.,1,8,5,0.0,Basic,5,2.8125,Basic,5,0.0,Basic,5
10214,0,1,4,8,5,0.0,Basic,5,3.75,Basic,5,1.90734863e-05,Basic,5
10215,3,8,.,.,50,48.0,Standard - S2,5,0.0,Basic,5,0.000152587891,Basic,50
10216,0,6,2,0,5,0.0,Basic,5,0.625,Basic,5,0.000114440918,Basic,5
10217,4,6,4,1,100,64.0,Standard - S3,5,1.5625,Basic,5,0.000114440918,Basic,100
10218,3,9,0,5,50,48.0,Standard - S2,5,1.5625,Basic,5,0.000171661377,Basic,50
10219,8,0,1,3,200,128.0,Standard - S4,5,1.25,Basic,5,0.0,Basic,200
10220,7,3,0,9,200,112.0,Standard - S4,5,2.8125,Basic,5,5.722046e-05,Basic,200
10221,6,2,0,0,100,96.0,Standard - S3,5,0.0,Basic,5,3.81469727e-05,Basic,100
10222,5,2,6,1,100,80.0,Standard - S3,5,2.1875,Basic,5,3.81469727e-05,Basic,100
10223,1,3,2,9,20,16.0,Standard - S1,5,3.4375,Basic,5,5.722046e-05,Basic,20
10224,7,5,4,5,200,112.0,Standard - S4,5,2.8125,Basic,5,9.536743e-05,Basic,200
10225,3,1,0,1,50,48.0,Standard - S2,5,0.3125,Basic,5,1.90734863e-05,Basic,50
10226,1,3,4,2,20,16.0,Standard - S1,5,1.875,Basic,5,5.722046e-05,Basic,20
10227,5,.,8,0,100,80.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
10228,.,6,1,.,5,0.0,Basic,5,0.3125,Basic,5,0.000114440918,Basic,5
10229,4,.,6,2,100,64.0,Standard - S3,5,2.5,Basic,5,0.0,Basic,100
10230,1,5,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,9.536743e-05,Basic,20
10231,8,4,6,7,200,128.0,Standard - S4,5,4.0625,Basic,5,7.62939453e-05,Basic,200
10232,.,6,5,.,5,0.0,Basic,5,1.5625,Basic,5,0.000114440918,Basic,5
10233,5,8,1,2,100,80.0,Standard - S3,5,0.9375,Basic,5,0.000152587891,Basic,100
10234,1,1,3,9,20,16.0,Standard - S1,5,3.75,Basic,5,1.90734863e-05,Basic,20
10235,8,9,9,8,200,128.0,Standard - S4,10,0.130496472,Standard - S0,5,0.000171661377,Basic,200
10236,1,4,2,3,20,16.0,Standard - S1,5,1.5625,Basic,5,7.62939453e-05,Basic,20
10237,6,2,4,3,100,96.0,Standard - S3,5,2.1875,Basic,5,3.81469727e-05,Basic,100
10238,6,8,.,4,100,96.0,Standard - S3,5,1.25,Basic,5,0.000152587891,Basic,100
10239,5,.,9,2,100,80.0,Standard - S3,5,3.4375,Basic,5,0.0,Basic,100
10240,8,5,.,9,200,128.0,Standard - S4,5,2.8125,Basic,5,9.536743e-05,Basic,200
10241,5,2,7,0,100,80.0,Standard - S3,5,2.1875,Basic,5,3.81469727e-05,Basic,100
10242,6,3,6,0,100,96.0,Standard - S3,5,1.875,Basic,5,5.722046e-05,Basic,100
10243,8,0,3,5,200,128.0,Standard - S4,5,2.5,Basic,5,0.0,Basic,200
10244,7,9,2,0,200,112.0,Standard - S4,5,0.625,Basic,5,0.000171661377,Basic,200
10245,1,3,9,0,20,16.0,Standard - S1,5,2.8125,Basic,5,5.722046e-05,Basic,20
10246,.,7,8,.,5,0.0,Basic,5,2.5,Basic,5,0.0001335144,Basic,5
10247,1,5,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,9.536743e-05,Basic,20
10248,7,3,3,7,200,112.0,Standard - S4,5,3.125,Basic,5,5.722046e-05,Basic,200
10249,7,9,8,9,200,112.0,Standard - S4,10,0.130496472,Standard - S0,5,0.000171661377,Basic,200
10250,1,6,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,0.000114440918,Basic,20
10251,9,3,1,5,200,144.0,Standard - S4,5,1.875,Basic,5,5.722046e-05,Basic,200
10252,.,5,9,6,5,0.0,Basic,5,4.6875,Basic,5,9.536743e-05,Basic,5
10253,7,3,0,8,200,112.0,Standard - S4,5,2.5,Basic,5,5.722046e-05,Basic,200
10254,6,2,8,7,100,96.0,Standard - S3,5,4.6875,Basic,5,3.81469727e-05,Basic,100
10255,3,8,9,7,50,48.0,Standard - S2,5,5.0,Basic,5,0.000152587891,Basic,50
10256,6,6,5,8,100,96.0,Standard - S3,5,4.0625,Basic,5,0.000114440918,Basic,100
10257,2,.,5,5,50,32.0,Standard - S2,5,3.125,Basic,5,0.0,Basic,50
10258,2,9,.,9,50,32.0,Standard - S2,5,2.8125,Basic,5,0.000171661377,Basic,50
10259,6,7,1,3,100,96.0,Standard - S3,5,1.25,Basic,5,0.0001335144,Basic,100
10260,7,6,9,3,200,112.0,Standard - S4,5,3.75,Basic,5,0.000114440918,Basic,200
10261,6,8,.,.,100,96.0,Standard - S3,5,0.0,Basic,5,0.000152587891,Basic,100
10262,2,6,3,9,50,32.0,Standard - S2,5,3.75,Basic,5,0.000114440918,Basic,50
10263,3,.,7,2,50,48.0,Standard - S2,5,2.8125,Basic,5,0.0,Basic,50
10264,1,9,2,1,20,16.0,Standard - S1,5,0.9375,Basic,5,0.000171661377,Basic,20
10265,6,5,2,3,100,96.0,Standard - S3,5,1.5625,Basic,5,9.536743e-05,Basic,100
10266,.,1,4,9,5,0.0,Basic,5,4.0625,Basic,5,1.90734863e-05,Basic,5
10267,7,2,9,7,200,112.0,Standard - S4,5,5.0,Basic,5,3.81469727e-05,Basic,200
10268,1,6,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,0.000114440918,Basic,20
10269,5,7,4,7,100,80.0,Standard - S3,5,3.4375,Basic,5,0.0001335144,Basic,100
10270,4,1,8,5,100,64.0,Standard - S3,5,4.0625,Basic,5,1.90734863e-05,Basic,100
10271,.,1,0,9,5,0.0,Basic,5,2.8125,Basic,5,1.90734863e-05,Basic,5
10272,1,2,4,5,20,16.0,Standard - S1,5,2.8125,Basic,5,3.81469727e-05,Basic,20
10273,9,5,1,3,200,144.0,Standard - S4,5,1.25,Basic,5,9.536743e-05,Basic,200
10274,0,4,5,7,5,0.0,Basic,5,3.75,Basic,5,7.62939453e-05,Basic,5
10275,4,2,6,2,100,64.0,Standard - S3,5,2.5,Basic,5,3.81469727e-05,Basic,100
10276,8,3,0,8,200,128.0,Standard - S4,5,2.5,Basic,5,5.722046e-05,Basic,200
10277,1,4,3,2,20,16.0,Standard - S1,5,1.5625,Basic,5,7.62939453e-05,Basic,20
10278,.,0,4,8,5,0.0,Basic,5,3.75,Basic,5,0.0,Basic,5
10279,1,4,1,1,20,16.0,Standard - S1,5,0.625,Basic,5,7.62939453e-05,Basic,20
10280,5,7,7,9,100,80.0,Standard - S3,5,5.0,Basic,5,0.0001335144,Basic,100
10281,2,7,2,6,50,32.0,Standard - S2,5,2.5,Basic,5,0.0001335144,Basic,50
10282,0,0,.,.,5,0.0,Basic,5,0.0,Basic,5,0.0,Basic,5
10283,2,4,.,.,50,32.0,Standard - S2,5,0.0,Basic,5,7.62939453e-05,Basic,50
10284,7,.,8,4,200,112.0,Standard - S4,5,3.75,Basic,5,0.0,Basic,200
10285,1,5,2,2,20,16.0,Standard - S1,5,1.25,Basic,5,9.536743e-05,Basic,20
10286,9,.,3,2,200,144.0,Standard - S4,5,1.5625,Basic,5,0.0,Basic,200
10287,8,6,.,.,200,128.0,Standard - S4,5,0.0,Basic,5,0.000114440918,Basic,200
10288,7,3,8,0,200,112.0,Standard - S4,5,2.5,Basic,5,5.722046e-05,Basic,200
10289,5,6,8,6,100,80.0,Standard - S3,5,4.375,Basic,5,0.000114440918,Basic,100
10290,7,6,0,5,200,112.0,Standard - S4,5,1.5625,Basic,5,0.000114440918,Basic,200
10291,.,2,4,2,5,0.0,Basic,5,1.875,Basic,5,3.81469727e-05,Basic,5
10292,2,0,0,9,50,32.0,Standard - S2,5,2.8125,Basic,5,0.0,Basic,50
10293,2,7,2,2,50,32.0,Standard - S2,5,1.25,Basic,5,0.0001335144,Basic,50
10294,7,6,6,9,200,112.0,Standard - S4,5,4.6875,Basic,5,0.000114440918,Basic,200
10295,9,0,4,8,200,144.0,Standard - S4,5,3.75,Basic,5,0.0,Basic,200
10296,7,5,4,5,200,112.0,Standard - S4,5,2.8125,Basic,5,9.536743e-05,Basic,200
10297,3,1,5,9,50,48.0,Standard - S2,5,4.375,Basic,5,1.90734863e-05,Basic,50
10298,1,5,7,5,20,16.0,Standard - S1,5,3.75,Basic,5,9.536743e-05,Basic,20
10299,7,7,2,1,200,112.0,Standard - S4,5,0.9375,Basic,5,0.0001335144,Basic,200
10300,6,7,4,2,100,96.0,Standard - S3,5,1.875,Basic,5,0.0001335144,Basic,100
10301,3,0,8,6,50,48.0,Standard - S2,5,4.375,Basic,5,0.0,Basic,50
10302,4,.,0,3,100,64.0,Standard - S3,5,0.9375,Basic,5,0.0,Basic,100
10303,.,5,7,9,5,0.0,Basic,5,5.0,Basic,5,9.536743e-05,Basic,5
10304,1,6,3,1,20,16.0,Standard - S1,5,1.25,Basic,5,0.000114440918,Basic,20
10305,6,6,.,.,100,96.0,Standard - S3,5,0.0,Basic,5,0.000114440918,Basic,100
10306,1,2,4,0,20,16.0,Standard - S1,5,1.25,Basic,5,3.81469727e-05,Basic,20
10307,2,5,3,6,50,32.0,Standard - S2,5,2.8125,Basic,5,9.536743e-05,Basic,50
10308,2,5,1,3,50,32.0,Standard - S2,5,1.25,Basic,5,9.536743e-05,Basic,50
10309,2,8,8,6,50,32.0,Standard - S2,5,4.375,Basic,5,0.000152587891,Basic,50
10310,.,9,8,1,5,0.0,Basic,5,2.8125,Basic,5,0.000171661377,Basic,5
10311,8,.,5,1,200,128.0,Standard - S4,5,1.875,Basic,5,0.0,Basic,200
10312,3,2,0,0,50,48.0,Standard - S2,5,0.0,Basic,5,3.81469727e-05,Basic,50
10313,4,1,2,8,100,64.0,Standard - S3,5,3.125,Basic,5,1.90734863e-05,Basic,100
10314,8,7,7,0,200,128.0,Standard - S4,5,2.1875,Basic,5,0.0001335144,Basic,200
10315,8,4,3,0,200,128.0,Standard - S4,5,0.9375,Basic,5,7.62939453e-05,Basic,200
10316,1,5,3,3,20,16.0,Standard - S1,5,1.875,Basic,5,9.536743e-05,Basic,20
10317,9,3,1,4,200,144.0,Standard - S4,5,1.5625,Basic,5,5.722046e-05,Basic,200
10318,7,1,0,5,200,112.0,Standard - S4,5,1.5625,Basic,5,1.90734863e-05,Basic,200
10319,7,8,2,3,200,112.0,Standard - S4,5,1.5625,Basic,5,0.000152587891,Basic,200
