Seconds,Processor,DiskRead,DiskWrite,LogBytes
37:11.2,5.382817367,80.75883176,233.4127211,181025.8457
37:12.2,5.078243398,131.9906971,206.9854113,307178.3496
37:13.2,6.547399653,132.06527,233.1152114,245369.2677
37:14.2,6.724884741,151.6215046,244.1696957,362946.438
37:15.2,6.737683121,171.9482915,562.8307448,1630741.601
37:16.2,6.44418733,203.0014741,313.0022729,430083.1232
37:17.2,5.575646903,116.175953,232.351906,241961.0357
37:18.2,6.346498697,104.002088,173.0034733,236548.7491
37:19.2,6.249915625,100.9253742,141.8950806,184183.8116
37:20.2,6.637592558,95.56930058,391.144457,242135.1682
37:21.2,6.341614284,108.311005,261.9157029,241986.478
37:22.2,6.344547475,115.2084176,263.8962045,181497.5687
37:23.2,5.957989229,240.9534775,226.95618,184284.419
37:24.3,6.055746137,428.3362861,183.1506878,181496.4236
37:25.3,6.921033195,481.5364097,199.9016179,2664619.635
37:26.3,6.151861374,85.99860406,145.9976301,245756.0109
37:27.3,7.690317212,90.60865146,146.7466203,181532.4634
37:28.3,6.151589828,54.99748627,101.9953382,186359.4822
37:29.3,5.858607455,67.99773441,136.9954355,183801.876
37:30.3,6.444721246,80.98239241,140.9693498,183768.0442
37:31.3,6.63362131,72.85864935,139.8098406,241465.3789
37:32.3,6.446713299,54.01167427,118.0255104,122906.5654
37:33.3,6.822800092,73.84698371,171.3250022,181486.3472
37:34.3,7.423102015,68.97846115,176.9447482,203200.5497
37:35.3,7.402440859,75.82382668,234.3645552,2043438.343
37:36.3,6.346938871,84.00333711,182.0072304,184327.3226
37:37.4,6.247778409,81.71798054,150.6367593,241963.9867
37:38.4,6.826452182,82.68010646,147.6430472,181423.7765
37:39.4,6.541875886,62.02387125,124.0477425,122927.3113
37:40.4,6.345137655,83.69331861,155.5711099,241981.9998
37:41.4,6.632564092,88.6176477,131.941831,120992.6283
37:42.4,6.250234374,73.99715522,157.993926,183800.9339
37:43.4,6.632177972,83.69402263,160.4955963,241984.0353
37:44.4,6.639621044,78.99919011,224.9976934,171518.2416
37:45.4,6.836256757,62.00423773,217.014832,1237076.549
37:46.4,6.542054112,69.99028344,162.9773743,184294.4149
37:47.4,7.717442368,71.00084921,211.0025237,184322.2046
37:48.4,5.764355156,68.88424633,182.0512224,181382.0612
37:49.4,9.810989304,50.24703645,188.1800777,121065.8008
37:50.5,12.68722197,121.1229099,188.0851691,121004.7412
37:51.5,13.47940653,60.00248618,413.0171132,212488.8044
37:52.5,11.72435341,49.23362099,335.7732952,131079.5925
37:53.5,6.547558515,66.96970535,112.948906,122824.4387
37:54.5,6.821974355,68.93051957,121.1207701,180999.7277
37:55.5,5.671406361,55.14508834,103.3970406,101845.1003
37:56.5,6.444346377,57.01921719,123.0414687,184382.1423
37:57.5,6.542297105,55.76185477,176.247291,183026.3393
37:58.5,6.253599862,65.21947488,185.6246593,123294.9088
37:59.5,4.394730771,27.01956319,73.05289306,61484.51711
38:00.5,6.24345862,39.3794432,146.6884259,1202679.699
38:01.5,6.835333746,57.00146093,177.0045366,184324.7242
38:02.5,5.565881169,64.99605754,182.9889005,122872.5469
38:03.5,11.15171653,82.73959355,285.6485968,254680.3489
38:04.5,11.52739357,108.9807273,377.9331645,307145.6829
38:05.6,6.725940957,147.6443509,320.8803892,362850.7567
38:06.6,6.248462129,156.5702247,283.5988976,363006.5889
38:07.6,8.268139537,173.2855092,302.2650643,422942.6682
38:08.6,6.729972727,196.8858728,394.756175,483362.6932
38:09.6,5.956635018,170.0214975,287.0362928,430134.386
38:10.6,7.401848222,204.8125525,371.2227514,1127288.289
38:11.6,5.663749257,760.9148413,269.969786,429519.9298
38:12.6,5.960419963,236.3475258,342.7039125,423534.7663
38:13.6,6.54599791,211.9885903,237.987191,307183.4667
38:14.7,6.821516278,166.3978808,338.7033786,482943.7569
38:15.7,7.420722017,168.9917707,403.9803276,490984.0909
38:16.7,6.347219832,197.0591757,325.0976249,491667.6449
38:17.7,6.546287607,337.4840513,303.5359515,428912.275
38:18.7,6.932789622,187.2047143,341.3733026,492058.0813
38:19.7,5.95698519,187.0464558,343.5748056,482871.2546
38:20.7,6.727750245,226.4376071,346.54799,542883.1786
38:21.7,6.542838506,225.0598932,341.0907715,491650.8387
38:22.7,6.542250375,212.0253593,260.031101,368684.0965
38:23.7,6.641348862,413.8490298,273.9000825,428899.5394
38:24.7,6.53680016,180.2064982,326.9320077,470403.9529
38:25.7,6.541811118,183.0315863,634.1094302,491604.8377
38:26.7,6.640107185,185.0079818,359.0154891,462867.9696
38:27.7,7.1190128,169.3390119,721.6598589,439556.8175
38:28.7,6.542166263,243.9980197,431.9964939,507899.8779
38:29.7,4.704269893,155.5633892,238.2679759,250035.6571
38:30.7,6.742514564,257.0169073,342.0224992,499744.8746
38:31.7,6.342204501,279.6416743,508.0813519,508175.8786
38:32.8,6.535226473,181.191157,278.6798773,379146.4349
38:33.8,7.531458442,296.9383555,293.9389782,323516.8378
38:34.8,7.1058522,332.8089191,274.7150545,383143.8065
38:35.8,6.533928831,143.7985844,300.4011524,423595.1726
38:36.8,6.737328721,168.9764693,345.9518247,454592.6959
38:37.8,7.519335791,188.0145366,360.027836,515111.8265
38:38.8,5.670570442,175.2313743,575.9008648,452120.5723
38:39.8,6.346854583,155.0455658,306.0899558,463496.2154
38:40.8,7.421120111,159.032064,878.177058,430166.7302
38:41.8,6.058381906,143.9454603,460.8253971,405350.4161
38:42.8,6.344297866,148.6825961,311.1503336,423479.5426
38:43.8,7.51929955,178.1024776,416.2394983,470798.891
38:44.8,5.955864122,158.5421957,451.9929677,483008.154
38:45.9,6.160678824,129.8327959,389.4983876,379653.0387
38:46.9,7.519345791,141.0037946,339.0091231,368649.9208
38:47.9,8.265511102,131.9414426,280.6217249,354910.6648
38:48.9,5.573104867,169.991359,409.9791599,491495.0163
38:50.0,6.14677684,182.1557399,419.4505146,540425.557
38:51.0,6.249596873,417.9996429,528.9995481,429567.633
38:52.0,8.104955388,183.0119609,712.0465362,474655.0214
38:53.0,5.959716831,178.9870117,242.9109444,323262.3444
38:54.0,7.909164628,125.148722,255.3033928,369078.5989
38:55.0,8.886601553,162.9824558,326.964804,430033.7092
38:56.0,5.963513085,191.999412,454.8909146,496055.5886
38:57.0,5.858607455,138.0100219,290.0210606,368666.7716
38:58.0,6.437269778,166.3845848,342.6144113,483409.2439
38:59.0,6.537040073,131.937669,297.3520601,383635.3572
39:00.0,7.030301709,149.0189692,308.0392115,430134.7536
39:01.0,6.444271531,164.0056746,350.0121104,429582.8636
39:02.0,7.030692184,179.9856229,389.9688496,489944.8636
39:03.0,6.441360095,130.9464507,486.372531,393193.7935
39:04.0,7.620303196,151.0062569,335.0138812,430097.8209
39:05.1,5.191376142,203.7605128,272.6650341,362870.8959
39:06.1,6.244944958,191.0544148,259.9915747,423549.9108
39:07.1,6.249081241,165.982062,219.9762268,282593.4596
39:08.1,7.61805839,266.0295457,302.0335444,490550.4814
39:09.1,7.227988689,922.0705032,282.0215639,307223.4909
39:10.1,5.479293165,227.4123635,376.0671985,483886.255
39:11.1,6.250150769,279.635323,343.6363652,423470.2807
39:12.1,7.210278894,171.3270919,523.8276604,412382.341
39:13.1,6.244123324,171.3437394,674.5428821,423010.2727
39:14.1,7.519012106,154.9996027,399.9989748,367615.0578
39:15.1,5.764782645,131.965614,337.9119509,307119.9743
39:16.2,6.813112451,169.7301844,472.3348562,417128.9013
39:17.2,6.249399996,196.0137316,326.0228393,493090.5432
39:18.2,6.729182269,165.4003389,299.2958513,422416.7131
39:19.2,6.444281532,142.0087351,303.018639,368150.6454
39:20.2,6.639789094,132.9979548,279.9956943,368122.3391
39:21.2,6.15186199,162.0071971,559.0248345,491541.8366
39:22.2,8.170751989,139.8163678,275.6942463,362971.1677
39:23.2,7.325137481,529.9850583,450.9872855,444403.4711
39:24.2,7.499473474,254.993476,463.7140045,483916.5765
39:25.2,5.670412545,181.1856696,728.6814971,482489.5604
39:26.2,6.639752414,146.9594471,501.8615133,368538.3033
39:27.2,8.00781,172.0106541,396.0245291,368150.8026
39:28.2,6.155587017,190.9800947,443.9537279,456656.4039
39:29.2,5.956911109,205.8383531,413.6464512,484084.5326
39:30.3,6.632168779,153.587127,286.4990638,423427.8948
39:31.3,6.640032496,169.0204323,333.0402601,429619.9353
39:32.3,6.733773915,173.2726105,594.6400952,423415.2519
39:33.3,6.730220683,176.2523599,453.9236755,423478.2958
39:34.3,9.128689459,192.9943331,509.0717868,423484.7081
39:35.3,7.030617808,169.9967323,636.9877557,410104.1169
39:36.3,5.863267261,614.9960595,550.9964695,368125.6413
39:37.3,6.053174543,435.1820113,275.6809121,362449.5101
39:38.3,6.632656678,170.3400892,348.5571767,483458.6503
39:39.4,6.537252703,169.6811864,353.9064744,476581.1241
39:40.4,6.534481024,130.9640208,291.4687983,422992.1241
39:41.4,3.616566675,93.0001589,191.0003264,184320.3149
39:42.4,1.629359728,24.61504006,45.29167371,60493.92245
39:43.4,7.017504129,142.7743181,320.996053,360964.9849
39:44.6,6.837043806,162.1297228,402.764364,471848.6922
39:45.6,6.726841018,164.426877,563.1866686,423453.3609
39:46.6,6.641170817,164.0017514,762.0081375,430084.5929
39:47.6,8.00702806,125.9298548,345.8073791,367411.3453
39:48.6,6.340600456,132.9980735,270.9220015,362164.5909
39:49.6,6.15269111,121.1071686,237.2912816,362967.0458
39:50.6,6.542445983,108.0083969,291.0226251,307223.8846
39:51.6,6.057743123,151.9956499,535.9846602,387060.9224
39:52.7,7.398337831,130.9538857,436.1847472,412876.9248
39:53.7,6.73800954,153.0012418,319.002589,429571.4864
39:54.7,6.839079523,170.9916733,489.97614,491496.0659
39:55.7,5.85991457,173.2007193,402.4948534,483702.3725
39:56.7,6.64006984,180.0339913,463.0874333,429649.12
39:57.7,6.729513545,474.7397031,556.489486,423601.7666
39:58.7,6.44418733,458.0033259,334.0024254,491523.5693
39:59.7,6.249633845,669.5096603,200.8528981,241968.6678
40:00.7,6.546044635,501.9914228,243.995831,355833.9201
40:01.7,6.437343481,247.1518418,289.4925955,423486.3112
40:02.7,7.305935758,159.5068013,255.99857,362966.5879
40:03.7,6.8349704,317.9961966,322.9961368,491514.1212
40:04.7,5.858739839,594.9974584,309.9986758,430078.1629
40:05.7,5.859492383,570.9739029,290.9867001,429548.367
40:06.7,6.536331464,329.8640119,274.7225652,422982.1608
40:07.8,8.748806261,239.2560762,332.7924023,483442.9937
40:08.8,5.957114639,415.0381169,329.030218,491565.1451
40:09.8,6.350460121,323.9651269,327.9646964,431569.5439
40:10.8,6.826240506,297.3551867,328.863021,483960.3356
40:11.8,6.532833631,513.0102309,292.4453716,362986.74
40:12.8,6.249193743,461.9842127,300.9897143,491503.2039
40:13.8,7.210406803,468.6812043,495.2660626,422963.1252
40:14.8,5.56733544,452.9251264,309.948762,491438.7596
40:15.8,12.11763291,374.3874603,282.2454688,356556.5301
40:16.8,9.472813896,238.9785627,182.9835857,245737.9564
40:17.8,6.154629827,295.9772426,196.984854,245741.1052
40:18.8,6.640937421,320.0185911,247.01435,368661.417
40:20.4,6.496810209,346.5731101,351.6418211,388952.6022
40:21.4,6.147913547,291.5088934,500.29229,363046.7515
40:22.4,6.445469043,300.0019222,627.0040175,430082.7557
40:23.4,6.247945186,204.5192112,278.264119,362470.9712
40:24.5,7.168875363,202.6286852,294.0472083,405332.7672
40:25.5,6.057564033,422.9528454,285.9681177,368086.9624
40:26.5,6.356584218,400.8446987,322.874907,429913.4365
40:27.5,8.350608733,245.2570877,264.9564522,302582.2383
40:28.5,5.767649109,270.7881046,286.5430488,362993.9159
40:29.5,5.761154567,263.9967297,341.9957635,491513.9113
40:30.5,7.518383228,209.0033926,270.0043827,368645.9839
40:31.5,6.644447578,460.9655414,299.9775757,429023.9291
40:32.6,6.436717006,424.3852448,505.1267531,422975.2224
40:33.6,6.729430892,301.3045644,325.9209504,362983.3811
40:34.6,8.983406122,387.0041328,264.0028193,368643.9368
40:35.6,5.66801251,399.9601926,235.9765136,307169.4279
40:36.6,6.628905014,614.42732,260.9346792,361976.4642
40:37.6,6.34702316,500.8562281,255.9265357,405899.4857
40:38.6,6.737160846,671.2156113,358.1150355,306786.5475
40:39.6,6.249840625,592.0035403,447.0026732,429570.5689
40:40.6,7.78666673,659.4123919,555.0874463,361806.7848
40:41.6,6.054333006,588.2713895,368.1698492,307341.7872
40:42.6,5.769142911,528.3923774,601.2062245,302275.8628
40:43.6,6.44100019,360.4724351,388.0495613,423584.6582
40:44.6,7.323543462,284.0793613,342.0955689,430200.1821
40:45.6,5.760636247,414.0024758,356.002129,430082.572
40:46.7,6.157308644,233.6606205,560.3976706,416485.9975
40:47.7,8.594609211,192.9731276,383.9465337,491451.5632
40:48.7,5.95952238,191.0386632,334.8100282,484017.1326
40:49.7,5.671470818,161.4949715,261.936966,363009.1847
40:50.7,6.634780279,171.3083584,321.94157,483412.4967
40:51.7,6.43768372,162.4727944,775.9306787,422988.5657
40:52.7,7.325684254,237.99939,689.9982316,440830.8702
40:53.7,7.110306789,169.3601657,398.7841111,302485.1331
40:54.8,11.53671078,153.5901629,271.736442,302454.4746
40:55.8,12.20848734,171.0229391,316.0423903,430137.6937
40:56.8,12.49871383,179.1913871,466.6852609,423443.0316
40:57.8,11.71890008,137.0050915,343.0127474,368653.7003
40:58.8,6.344380861,135.8319461,294.3025499,362848.4683
40:59.8,6.446591682,164.054941,321.107537,306790.7424
41:00.8,6.537049276,197.887361,312.091012,362931.3271
41:01.8,6.543128877,208.0263028,293.0370515,368686.6166
41:02.8,6.444991913,239.8296325,312.7778124,367866.679
41:03.8,7.328343889,282.1812874,345.2217878,396030.4298
41:04.8,5.861379162,269.7731236,400.7213917,362953.1544
41:05.8,6.152058456,337.0155477,491.0226525,491542.6765
41:06.8,7.402496293,224.5048396,282.6003902,302490.7312
41:07.8,7.816675905,299.9651477,327.9618948,306140.4302
41:08.8,5.859087577,383.0166882,321.0139867,430098.7396
41:09.9,6.056624887,307.164178,171.3030993,241950.8602
41:10.9,6.24547069,250.2153403,222.0903602,238344.6591
41:11.9,6.547521136,198.9871651,257.9833597,307180.1865
41:12.9,5.57072838,127.0279248,231.40746,302503.7094
41:13.9,7.133496892,169.986349,200.9838597,245740.2655
41:14.9,5.664277539,355.9788636,206.98771,245233.4392
41:15.9,6.441875965,287.5059654,294.3982317,423460.8411
41:16.9,6.933115359,293.0177735,325.0197147,430106.0889
41:17.9,6.345948516,225.4582158,354.4321297,482909.8386
41:18.9,6.148837678,262.9235715,326.9311826,483511.5244
41:19.9,6.445955523,304.0098694,305.0099019,491535.9573
41:20.9,6.448949781,511.9704763,244.9858725,306670.3153
41:22.0,6.34142984,174.2770491,333.7848567,302474.0648
41:23.0,6.633989032,166.3996304,251.0763654,362967.8091
41:24.0,7.519215565,152.0003896,248.0006356,307200.7873
41:25.0,5.768836732,203.8253905,271.7671874,423484.1737
41:26.0,6.351648785,328.9498363,298.9544105,307153.1602
41:27.0,6.346124346,284.548427,241.2261751,362961.7028
41:28.0,8.169956296,274.7453307,286.5623342,423521.4044
41:29.0,5.565871169,375.9614569,316.9675049,368090.2639
41:30.0,6.056394235,350.5460355,242.2312492,362992.3891
41:31.0,6.644372896,197.9924729,420.9839953,430063.6501
41:32.0,6.34730412,452.990712,688.9858732,430071.1819
41:33.1,6.53307292,402.7450799,466.7510217,399302.5449
41:34.1,7.616986757,569.9973217,215.9989851,307198.5565
41:35.1,7.212087855,327.8535806,562.1753589,423433.2371
41:36.1,6.445182927,307.1896276,575.9805518,423449.0867
41:37.1,4.980393984,145.0027873,249.0047864,367623.0665
41:38.1,5.956785488,148.0049945,384.0129588,244744.2591
41:39.1,5.861388432,192.9666563,331.7845059,483409.0406
41:40.1,7.023848367,494.2733305,319.0130659,423460.3068
41:41.1,6.917797873,579.9935232,302.3056224,482995.7608
41:42.1,6.251640596,530.9841229,299.9910299,429043.1711
41:43.2,6.635873564,501.1440892,286.5087032,362446.309
41:44.2,7.11448588,412.5688938,311.1498101,362477.7129
41:45.2,5.761277078,159.0004754,315.0009419,429569.2845
41:46.2,6.533864408,153.6086391,288.5085336,362989.0301
41:47.2,6.351855437,245.9816121,373.9720444,491483.2601
41:48.2,7.884730831,156.5373682,311.1057128,362426.3413
41:49.2,6.249809846,346.5972568,345.6126055,422974.6887
41:50.2,6.725435813,356.4694083,144.754152,180495.6261
41:51.2,6.345681096,231.3812793,216.6122614,181481.691
41:52.2,5.176472212,305.9890206,191.993111,245751.1821
41:53.3,7.502497902,253.7941965,426.9251212,362630.5914
41:54.9,6.889656301,293.8411716,261.5246272,367690.4599
41:55.9,6.346244222,424.4202334,355.488873,422505.9111
41:56.9,6.448743331,327.9855694,868.9617678,368623.7814
41:58.0,6.053896083,271.7508423,467.6871381,483952.8044
41:59.0,6.924139993,186.0824244,317.0293156,423440.8946
42:00.1,6.252170807,160.9158136,297.1456786,449393.9814
42:01.1,5.475216611,154.436631,266.5753313,403919.6636
42:02.1,6.93350624,185.1680802,325.2952761,491966.5664
42:03.1,6.249718749,180.0208393,316.0365846,430129.7921
42:04.1,7.618806671,242.987856,294.9852573,429546.5322
42:05.1,5.286070472,341.6484219,319.9877151,483939.5745
42:06.1,6.937415566,126.0088275,214.0149927,307221.5222
42:07.1,7.591682709,286.5068958,253.0318633,422935.3753
42:08.1,7.979964083,380.0928266,287.5313611,302498.747
42:09.1,6.056653416,155.0063564,281.0115236,430097.6372
42:10.2,12.20936512,235.3076101,327.8553731,483926.3453
42:11.2,12.59641325,139.8137804,286.5197893,423458.5258
42:12.2,6.536376834,229.411498,181.1661615,284320.5985
42:13.2,6.836648041,396.0446622,231.0260529,2216185.92
42:14.2,7.307432558,344.5901259,236.290372,361933.8392
42:15.2,6.056976383,142.730794,233.291022,301888.4259
42:16.2,12.40577991,413.2241498,692.5869553,26734896.33
42:17.2,12.59765,140.9910263,610.9611142,23313460.17
42:18.3,8.556435486,163.4308061,392.8246484,8770917.864
42:19.3,6.249474997,503.0470592,208.0194599,307228.7407
42:20.3,6.450623605,304.9971338,266.9974909,368636.5357
42:21.3,6.340296116,231.3658072,279.6080393,360922.7829
42:22.3,6.542558133,649.0909433,713.0999116,368179.5852
42:23.3,5.663871894,433.9840572,271.9900082,245750.9721
42:24.3,6.644447578,307.989212,183.9935552,245751.392
42:25.3,5.175656728,303.9975327,261.9978736,245246.0096
42:26.3,7.014940555,190.0269904,303.2555079,1848582.562
42:27.3,6.247954417,151.6318992,241.232567,362971.3204
42:28.3,6.645278401,378.9885059,269.9918116,368628.8201
42:29.3,6.340406161,184.1332004,358.4197055,431553.0802
42:30.3,7.131965358,47.99106204,153.971324,122857.1188
42:31.3,5.863798421,65.97813062,117.185038,121005.861
42:32.4,6.440586278,96.49927717,114.2236342,180993.2565
42:33.4,6.055732781,123.9889307,122.98902,222188.1638
42:34.4,9.13365438,1.969392884,273.7456109,362494.3318
42:35.4,5.959605716,4.910002232,300.4921366,965345.7187
42:36.4,7.422508785,3.008162125,283.7699605,2470447.129
42:37.4,6.543007383,6.999937208,253.9977215,307197.2443
42:38.4,6.15794864,0,289.4081159,362882.3397
42:39.4,6.821608028,0,526.8416264,423017.3902
42:40.4,7.519206317,0,365.0099788,368650.0783
42:41.4,0.786468632,11.99917478,86.99401717,163828.733
42:42.4,5.09092882,34.46630362,43.32906741,60503.13413
42:43.4,6.250637496,245.996007,88.99855537,122878.0054
42:44.4,6.441912813,245.93639,104.2770293,120882.6544
42:45.5,6.733360685,66.02434468,139.9321932,1859750.09
42:46.5,6.054377701,83.68606784,105.3459913,177438.0928
42:47.5,7.913142823,105.0068179,185.0120125,245263.9246
42:48.5,5.956475884,111.2670474,184.1321935,301984.6747
42:49.5,6.347500791,139.9962923,234.9937764,307191.8643
42:50.5,6.156309588,126.9952805,214.9920103,332787.6326
42:51.5,6.342573383,56.09108048,100.3735124,180877.0056
42:52.5,6.151083242,81.77720437,164.5396763,239617.0615
42:53.5,7.617901342,67.9904449,1166.836018,192996.877
42:54.5,7.519132332,105.0097338,236.0218778,245782.7826
42:55.5,6.64513904,420.9757237,252.9854112,1606051.384
42:56.5,6.43794231,304.2656974,135.8856513,179479.3437
